 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 18, 18, 3, 3, 0.16666666666666666, 0.0, 0.0, 0.8888888888888888, 1
 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 34, 34, 5, 4, 0.14705882352941177, 0.0, 0.0, 0.8823529411764706, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 22, 22, 3, 3, 0.13636363636363635, 0.0, 0.045454545454545456, 0.8636363636363636, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 3, 3, 0.21428571428571427, 0.0, 0.0, 0.8571428571428571, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 3, 3, 0.2727272727272727, 0.0, 0.18181818181818182, 0.6363636363636364, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 3, 3, 0.2, 0.0, 0.0, 0.8666666666666667, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 7, 7, 2, 2, 0.2857142857142857, 0.0, 0.0, 0.8571428571428571, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 3, 3, 0.2, 0.0, 0.0, 0.8666666666666667, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 19, 19, 3, 3, 0.15789473684210525, 0.0, 0.05263157894736842, 0.8421052631578947, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 3, 3, 0.1875, 0.0, 0.0625, 0.8125, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 3, 3, 0.17647058823529413, 0.0, 0.058823529411764705, 0.8235294117647058, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 3, 3, 0.1875, 0.0, 0.0, 0.875, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 2, 2, 0.125, 0.0, 0.0, 0.9375, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 19, 19, 2, 2, 0.10526315789473684, 0.0, 0.0, 0.9473684210526315, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 2, 2, 0.125, 0.0, 0.0, 0.875, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 19, 19, 3, 3, 0.15789473684210525, 0.0, 0.0, 0.8947368421052632, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 19, 19, 2, 2, 0.10526315789473684, 0.0, 0.0, 0.8947368421052632, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 18, 18, 3, 3, 0.16666666666666666, 0.0, 0.05555555555555555, 0.8333333333333334, 1
 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 3, 2, 0.25, 0.0, 0.0, 0.8333333333333334, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 20, 20, 3, 3, 0.15, 0.0, 0.05, 0.85, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 3, 3, 0.2, 0.0, 0.06666666666666667, 0.8, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 3, 3, 0.17647058823529413, 0.0, 0.058823529411764705, 0.8235294117647058, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 19, 19, 2, 2, 0.10526315789473684, 0.0, 0.0, 0.9473684210526315, 1
 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 19, 19, 2, 2, 0.10526315789473684, 0.0, 0.0, 0.9473684210526315, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 3, 3, 0.3, 0.0, 0.2, 0.6, 1
 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 3, 3, 0.17647058823529413, 0.0, 0.0, 0.8823529411764706, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 3, 3, 0.21428571428571427, 0.0, 0.07142857142857142, 0.7857142857142857, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 3, 3, 0.25, 0.0, 0.0, 0.8333333333333334, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 20, 20, 3, 3, 0.15, 0.0, 0.0, 0.9, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 25, 25, 2, 2, 0.08, 0.0, 0.0, 0.92, 1
 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 28, 28, 4, 3, 0.14285714285714285, 0.0, 0.0, 0.8928571428571429, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 3, 3, 0.1875, 0.0, 0.0625, 0.8125, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 2, 2, 0.125, 0.0, 0.0, 0.9375, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 2, 2, 0.125, 0.0, 0.0, 0.9375, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 3, 3, 0.2727272727272727, 0.0, 0.18181818181818182, 0.6363636363636364, 1
 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 20, 20, 5, 4, 0.25, 0.0, 0.05, 0.75, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 9, 3, 3, 0.3333333333333333, 0.0, 0.2222222222222222, 0.5555555555555556, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 3, 3, 0.21428571428571427, 0.0, 0.14285714285714285, 0.7142857142857143, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 3, 3, 0.1875, 0.0, 0.0, 0.875, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 2, 2, 0.125, 0.0, 0.0, 0.9375, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 3, 3, 0.17647058823529413, 0.0, 0.058823529411764705, 0.8235294117647058, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 5, 5, 1, 1, 0.2, 0.0, 0.0, 1.0, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 9, 2, 2, 0.2222222222222222, 0.0, 0.0, 0.8888888888888888, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 3, 3, 0.1875, 0.0, 0.0625, 0.8125, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 22, 22, 3, 3, 0.13636363636363635, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 2, 2, 0.11764705882352941, 0.0, 0.0, 0.9411764705882353, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 9, 9, 2, 2, 0.2222222222222222, 0.0, 0.0, 0.8888888888888888, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 3, 3, 0.17647058823529413, 0.0, 0.058823529411764705, 0.8235294117647058, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 2, 2, 0.125, 0.0, 0.0, 0.9375, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 2, 2, 0.11764705882352941, 0.0, 0.0, 0.9411764705882353, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 3, 3, 0.17647058823529413, 0.0, 0.0, 0.8823529411764706, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 19, 19, 2, 2, 0.10526315789473684, 0.0, 0.0, 0.9473684210526315, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 38, 38, 7, 7, 0.18421052631578946, 0.0, 0.07894736842105263, 0.7631578947368421, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 19, 19, 3, 3, 0.15789473684210525, 0.0, 0.0, 0.8947368421052632, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 2, 2, 0.125, 0.0, 0.0, 0.9375, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 2, 2, 0.125, 0.0, 0.0, 0.9375, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 2, 2, 0.125, 0.0, 0.0, 0.9375, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 3, 3, 0.3, 0.0, 0.2, 0.6, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 12, 12, 2, 2, 0.16666666666666666, 0.0, 0.0, 0.9166666666666666, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 19, 19, 3, 3, 0.15789473684210525, 0.0, 0.0, 0.8947368421052632, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 2, 2, 0.11764705882352941, 0.0, 0.0, 0.9411764705882353, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 16, 16, 3, 3, 0.1875, 0.0, 0.0625, 0.8125, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 2, 2, 0.11764705882352941, 0.0, 0.0, 0.9411764705882353, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 18, 18, 3, 3, 0.16666666666666666, 0.0, 0.05555555555555555, 0.8333333333333334, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 13, 13, 2, 2, 0.15384615384615385, 0.0, 0.0, 0.9230769230769231, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 15, 15, 2, 2, 0.13333333333333333, 0.0, 0.0, 0.9333333333333333, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 10, 10, 2, 2, 0.2, 0.0, 0.0, 0.9, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 2, 2, 0.11764705882352941, 0.0, 0.0, 0.9411764705882353, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 14, 14, 2, 2, 0.14285714285714285, 0.0, 0.0, 0.9285714285714286, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 11, 11, 2, 2, 0.18181818181818182, 0.0, 0.0, 0.9090909090909091, 1
 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 17, 17, 2, 2, 0.11764705882352941, 0.0, 0.0, 0.9411764705882353, 1
